url,min
https://www.youtube.com/watch?v=oyM5Ojzg8qw,0
https://www.youtube.com/watch?v=erD2HVV10bw,0
https://www.youtube.com/watch?v=KPohTIKZRkg,0
https://www.youtube.com/watch?v=awZ9NijRQXo,0
https://www.youtube.com/watch?v=U0exLmdVY1o,0
https://www.youtube.com/watch?v=1xhrc5BY1NE,0
https://www.youtube.com/watch?v=6-NVTf90k3A,0
https://www.youtube.com/watch?v=PHiwGmI9Q2s,0
https://www.youtube.com/watch?v=puk9Y-Cu6vg,0
https://www.youtube.com/watch?v=1_Zray0JH6w,0
https://www.youtube.com/watch?v=35aEyc-bLMQ,0
https://www.youtube.com/watch?v=tUDpcRQdD_U,0
https://www.youtube.com/watch?v=EZYI3qori2M,0
https://www.youtube.com/watch?v=ThmmfjNHJu8,0
https://www.youtube.com/watch?v=74RCAhEnTT8,0
https://www.youtube.com/watch?v=qkY5y2oZanY,0
https://www.youtube.com/watch?v=TK3fNBbGlAg,0
https://www.youtube.com/watch?v=GRkYX3nbZYM,0
https://www.youtube.com/watch?v=EM5WNn8tDyM,0
https://www.youtube.com/watch?v=gXm2-GxnEwc,0
https://www.youtube.com/watch?v=VNNzlukAN0c,0
https://www.youtube.com/watch?v=8d-ZShnBzsk,0
https://www.youtube.com/watch?v=fpVJ3twaTik,0
https://www.youtube.com/watch?v=DidWsh298E0,0
https://www.youtube.com/watch?v=fGCJjr-54cE,0
https://www.youtube.com/watch?v=GKUaBA9dhyM,0
https://www.youtube.com/watch?v=39T7NwsAnkA,0
https://www.youtube.com/watch?v=2tXDRauwiPM,0
https://www.youtube.com/watch?v=5HpCzcde0Ts,0
https://www.youtube.com/watch?v=iSmBORiOhwA,0
https://www.youtube.com/watch?v=zurm8r-fmyI,0
https://www.youtube.com/watch?v=tzOdYddG8n4,0
https://www.youtube.com/watch?v=z1Mhx5D2tr4,0
https://www.youtube.com/watch?v=xwK9RzF7u5U,0
https://www.youtube.com/watch?v=LsIxm0w_-ss,0
https://www.youtube.com/watch?v=zqV1YGJ3xVY,0
https://www.youtube.com/watch?v=WYCCCgodbYY,0
https://www.youtube.com/watch?v=BB-9tSJZaiU,0
https://www.youtube.com/watch?v=0FXw3ezmly0,0
https://www.youtube.com/watch?v=jsDgKS-Trtw,0
https://www.youtube.com/watch?v=HonyBzlW_5g,0
https://www.youtube.com/watch?v=XCVXOVS4MpI,0
https://www.youtube.com/watch?v=60d2E6lVgiM,0
https://www.youtube.com/watch?v=A9iF9eE8vnQ,0
https://www.youtube.com/watch?v=bOUOSn9MULw,0
https://www.youtube.com/watch?v=UKd28POyGow,0
https://www.youtube.com/watch?v=fkyP5MJm55Q,0
https://www.youtube.com/watch?v=M4GhWt3vhQ8,0
https://www.youtube.com/watch?v=q2PglyGrHqc,0
https://www.youtube.com/watch?v=zWos84uV-NQ,0
https://www.youtube.com/watch?v=gOjBt1nplEE,0
https://www.youtube.com/watch?v=MLbada3oWMQ,0
https://www.youtube.com/watch?v=_IsDLETHpO4,0
https://www.youtube.com/watch?v=3vOjdhSj52o,0
https://www.youtube.com/watch?v=12QxIhAqVdg,0
https://www.youtube.com/watch?v=ljVmA8Jn90Y,0
https://www.youtube.com/watch?v=n-LFG374ejs,0
https://www.youtube.com/watch?v=Gl8gArYMnaM,0
https://www.youtube.com/watch?v=EHhcVf7z8xQ,0
https://www.youtube.com/watch?v=-RgCE1s2PeQ,0
https://www.youtube.com/watch?v=nLLA1JzrSvA,0
https://www.youtube.com/watch?v=TvCTiednNLk,0
https://www.youtube.com/watch?v=Sk4YbK_B_Q8,0
https://www.youtube.com/watch?v=Xb6DINr5TPU,0
https://www.youtube.com/watch?v=Tv7cir5aQCY,0
https://www.youtube.com/watch?v=7VUKcYvL9mw,0
https://www.youtube.com/watch?v=_AG7qC7UXFE,0
https://www.youtube.com/watch?v=4Mymm0H-9s0,0
https://www.youtube.com/watch?v=ybtdwkbkK9s,0
https://www.youtube.com/watch?v=5sLHqeA0SsE,0
https://www.youtube.com/watch?v=kqbQGcJs4ik,0
https://www.youtube.com/watch?v=3zboHpqVrpI,0
https://www.youtube.com/watch?v=BrCJFwqGxU0,0
https://www.youtube.com/watch?v=zu6PLKlY95M,0
https://www.youtube.com/watch?v=fxg3cBIiQjk,0
https://www.youtube.com/watch?v=WIxlo9nfId4,0
https://www.youtube.com/watch?v=HVVdP0bug48,0
https://www.youtube.com/watch?v=rytQ_Hlaa6I,0
https://www.youtube.com/watch?v=iqXATahNRBU,0
https://www.youtube.com/watch?v=zIEsuiCRpPI,0
https://www.youtube.com/watch?v=5b6V2b_hGJc,0
https://www.youtube.com/watch?v=FPB_wJrT2e0,0
https://www.youtube.com/watch?v=JV5YgXVyDiY,0
https://www.youtube.com/watch?v=lGEOH_gvkIw,0
https://www.youtube.com/watch?v=kIfbQhsdE5g,0
https://www.youtube.com/watch?v=XB68c_tmf6A,0
https://www.youtube.com/watch?v=nOYJsCuEj4k,0
https://www.youtube.com/watch?v=ZjW5m1FdmO8,0
https://www.youtube.com/watch?v=7Vudzzs_HaE,0
https://www.youtube.com/watch?v=zZdG4OY4AWY,0
https://www.youtube.com/watch?v=VTxV--1eUAo,0
https://www.youtube.com/watch?v=lcja-pPzBos,0
https://www.youtube.com/watch?v=G1PazduGg4Q,0
https://www.youtube.com/watch?v=LE2j2Xvy7rA,0
https://www.youtube.com/watch?v=NmiNw0kZCU4,0
https://www.youtube.com/watch?v=fAM-llmD7ZY,0
https://www.youtube.com/watch?v=32aQya0skmg,0
https://www.youtube.com/watch?v=LwBcZeaLx5c,0
https://www.youtube.com/watch?v=Rp4iOpO8dEs,0
https://www.youtube.com/watch?v=b-1_qb_GKIk,0
https://www.youtube.com/watch?v=wFKSwUx-9hY,0
https://www.youtube.com/watch?v=H97fhnwK2bg,0
https://www.youtube.com/watch?v=FQuPEgwndaU,0
https://www.youtube.com/watch?v=ZguqPUmlmOk,0
https://www.youtube.com/watch?v=BI2wLKTDVtg,0
https://www.youtube.com/watch?v=d223RWul3fA,0
https://www.youtube.com/watch?v=1EPUSLd51qw,0
https://www.youtube.com/watch?v=zVnydpSyZDY,1
https://www.youtube.com/watch?v=sl5LISQzmg8,1
https://www.youtube.com/watch?v=79jey0qAXVU,1
https://www.youtube.com/watch?v=2SYlPrOdUaI,1
https://www.youtube.com/watch?v=LUot0tHV-ps,1
https://www.youtube.com/watch?v=lJqRik2TbYE,1
https://www.youtube.com/watch?v=_bcydluJ_mQ,1
https://www.youtube.com/watch?v=s1FiFC00S1w,1
https://www.youtube.com/watch?v=R93ce4FZGbc,1
https://www.youtube.com/watch?v=gsw-de5xcCU,1
https://www.youtube.com/watch?v=OBqZDyVlFP8,1
https://www.youtube.com/watch?v=nx3e8XenabQ,1
https://www.youtube.com/watch?v=TLoaGc_7COY,1
https://www.youtube.com/watch?v=RxCwVQGlDis,1
https://www.youtube.com/watch?v=hxOApe1P9dM,2
https://www.youtube.com/watch?v=020g-0hhCAU,2
https://www.youtube.com/watch?v=fdPu-wvl3KE,2
https://www.youtube.com/watch?v=LA2q3QwhG54,2
https://www.youtube.com/watch?v=FuqnZKyukYo,2
https://www.youtube.com/watch?v=TOTd78ZTDGE,2
https://www.youtube.com/watch?v=drkOBuiGPCM,2
https://www.youtube.com/watch?v=ia9vh2xV7mc,2
https://www.youtube.com/watch?v=Wm4R8d0d8kU,2
https://www.youtube.com/watch?v=WRVsOCh907o,2
https://www.youtube.com/watch?v=_Tr9Ncoo-yw,2
https://www.youtube.com/watch?v=TXHO9OTmM3Q,2
https://www.youtube.com/watch?v=pPTT_cowCtY,2
https://www.youtube.com/watch?v=yVwGirOPCBc,2
https://www.youtube.com/watch?v=uI05ZB78-vw,2
https://www.youtube.com/watch?v=uiwOgoi3E_w,2
https://www.youtube.com/watch?v=zQCGxthVskw,2
https://www.youtube.com/watch?v=W8BETmpkj_k,2
https://www.youtube.com/watch?v=YanYDTGkLH8,2
https://www.youtube.com/watch?v=-MZy8FqUw9c,2
https://www.youtube.com/watch?v=SEhRdrz4irk,2
https://www.youtube.com/watch?v=N5YSbaUl9Y4,2
https://www.youtube.com/watch?v=03VAIrkmrD0,2
https://www.youtube.com/watch?v=jbBbRjs_niM,2
https://www.youtube.com/watch?v=sgnlDOVymcM,2
https://www.youtube.com/watch?v=Vtos9gw1HJI,2
https://www.youtube.com/watch?v=opvD95EUGQc,2
https://www.youtube.com/watch?v=N6twb20nrWo,2
https://www.youtube.com/watch?v=jEHZcKVqUVQ,2
https://www.youtube.com/watch?v=fsQVfQt0HOk,2
https://www.youtube.com/watch?v=U5Inxa3jK0Y,2
https://www.youtube.com/watch?v=OT09sEC0q3o,2
https://www.youtube.com/watch?v=zyz7gTHbX7k,2
https://www.youtube.com/watch?v=S8oGnC71jSI,2
https://www.youtube.com/watch?v=05asLphYDv0,2
https://www.youtube.com/watch?v=kCka94jeGTk,2
https://www.youtube.com/watch?v=fKfs3FJF4W8,2
https://www.youtube.com/watch?v=HvNdJ2RCReg,2
https://www.youtube.com/watch?v=DyOO1V8i7oQ,2
https://www.youtube.com/watch?v=YzXi5HpgYGc,2
https://www.youtube.com/watch?v=MR5XSOdjKMA,2
https://www.youtube.com/watch?v=XqZsoesa55w,2
https://www.youtube.com/watch?v=gX2gOpgoTgw,2
https://www.youtube.com/watch?v=9Y_jKe6IaHg,2
https://www.youtube.com/watch?v=taA3Wp4LY3w,2
https://www.youtube.com/watch?v=UusMxVJ5H00,2
https://www.youtube.com/watch?v=lyURPp3lCo0,2
https://www.youtube.com/watch?v=gxYraQVQU_Q,2
https://www.youtube.com/watch?v=hQD1c16KLac,2
https://www.youtube.com/watch?v=EPzamFCqShY,2
https://www.youtube.com/watch?v=11tlNwOjmis,2
https://www.youtube.com/watch?v=aMGQtiQUdkA,2
https://www.youtube.com/watch?v=eeUz08JdIC4,2
https://www.youtube.com/watch?v=SgBxvnl9Znk,2
https://www.youtube.com/watch?v=QMXqmW9rrr4,2
https://www.youtube.com/watch?v=e_04ZrNroTo,3
https://www.youtube.com/watch?v=9uTBSRUIVLI,3
https://www.youtube.com/watch?v=mbPNkDEN3Ps,3
https://www.youtube.com/watch?v=V98hk-1ZaYU,3
https://www.youtube.com/watch?v=StPCGThr0J0,3
https://www.youtube.com/watch?v=9YzG5nVc6sg,3
https://www.youtube.com/watch?v=hqzvHfy-Ij0,3
https://www.youtube.com/watch?v=31_RnTa30vs,3
https://www.youtube.com/watch?v=HY-ofY5jlO4,3
https://www.youtube.com/watch?v=NFjl2nBxVPw,3
https://www.youtube.com/watch?v=aY_JqmBlsCE,3
https://www.youtube.com/watch?v=nP8TQpwH-VA,3
https://www.youtube.com/watch?v=MKpXqSVV834,3
https://www.youtube.com/watch?v=4U1nR0MfxJc,3
https://www.youtube.com/watch?v=Mt_CIBlEGos,3
https://www.youtube.com/watch?v=l_qyieStjMI,3
https://www.youtube.com/watch?v=650oOOyEKG4,3
https://www.youtube.com/watch?v=rWB6ZKm9t6A,3
https://www.youtube.com/watch?v=4e07TnTjH0s,3
https://www.youtube.com/watch?v=ygcN65SlLFg,3
https://www.youtube.com/watch?v=bTq0QZOZ7TU,3
https://www.youtube.com/watch?v=WF8iaqRqI60,3
https://www.youtube.com/watch?v=pz-XOQohtgg,3
https://www.youtube.com/watch?v=7-IvGwPn4CY,3
https://www.youtube.com/watch?v=Oq61TxejZ5g,3
https://www.youtube.com/watch?v=tuupYOx9dJ8,3
https://www.youtube.com/watch?v=2E0hHjSwdW4,3
https://www.youtube.com/watch?v=QA48wTGbU7A,3
https://www.youtube.com/watch?v=lQi4DHmaXRk,3
https://www.youtube.com/watch?v=VAjWiJCQ4S4,3
https://www.youtube.com/watch?v=96fq4YmYjzQ,3
https://www.youtube.com/watch?v=OPgfpE-QzRg,3
https://www.youtube.com/watch?v=zMywoS4KLZM,3
https://www.youtube.com/watch?v=Kq2FCNTQmSI,3
https://www.youtube.com/watch?v=Y6rGXeuXe2c,3
https://www.youtube.com/watch?v=og8VX6ptG-8,3
https://www.youtube.com/watch?v=Jfw7ub0vjwI,3
https://www.youtube.com/watch?v=TZOg8lbDZ_0,3
https://www.youtube.com/watch?v=RIQDmnIJZv8,3
https://www.youtube.com/watch?v=v1rBxf4VgaA,3
https://www.youtube.com/watch?v=EkHqBoBT9Yo,3
https://www.youtube.com/watch?v=KEZp5_DgABA,3
https://www.youtube.com/watch?v=Vv1QbP5jJ4c,3
https://www.youtube.com/watch?v=UH2Sm0Wj3Dw,3
https://www.youtube.com/watch?v=LbvsXTCgQK8,3
https://www.youtube.com/watch?v=GDMel6oO2fU,3
https://www.youtube.com/watch?v=47ODQI0OSOA,3
https://www.youtube.com/watch?v=D1LDPmYoYm4,3
https://www.youtube.com/watch?v=PZJS2_pWMpE,3
https://www.youtube.com/watch?v=GR2o6k8aPlI,3
https://www.youtube.com/watch?v=XXRsd1LfAzE,3
https://www.youtube.com/watch?v=cVtpqTXe8Vs,3
https://www.youtube.com/watch?v=ggVtEWWKDtg,3
https://www.youtube.com/watch?v=Pm-wT01kDT4,3
https://www.youtube.com/watch?v=qxDuLdfGfW4,3
https://www.youtube.com/watch?v=JbR-10d4ITk,3
https://www.youtube.com/watch?v=d8pqPa7D8Ps,3
https://www.youtube.com/watch?v=SWgRfpyGOcg,3
https://www.youtube.com/watch?v=rDv1U_xraZI,3
https://www.youtube.com/watch?v=fefxdZANHSY,3
https://www.youtube.com/watch?v=vwPKperjIh4,3
https://www.youtube.com/watch?v=T2dSe2uTAWQ,3
https://www.youtube.com/watch?v=fU1KKvbCrRI,3
https://www.youtube.com/watch?v=DX6SXrSDErY,3
https://www.youtube.com/watch?v=k9YiFYPLh1Y,4
https://www.youtube.com/watch?v=QIKkPxxAEuM,4
https://www.youtube.com/watch?v=GjkRyEhqGY8,4
https://www.youtube.com/watch?v=QPwEZ8Vv2YQ,4
https://www.youtube.com/watch?v=RvgnuPL9x-s,4
https://www.youtube.com/watch?v=BG7oqAQsv-k,4
https://www.youtube.com/watch?v=j8z7UjET1Is,4
https://www.youtube.com/watch?v=MCF0-Q-IlGE,4
https://www.youtube.com/watch?v=Dn8IFrL0wMY,4
https://www.youtube.com/watch?v=QSBDJEWLbDk,4
https://www.youtube.com/watch?v=2rPrVVDAacY,4
