url,min
https://www.youtube.com/watch?v=fgnYzwR8c6o,0
https://www.youtube.com/watch?v=Oa2m2thY5QI,0
https://www.youtube.com/watch?v=a7DUUTfIOb4,0
https://www.youtube.com/watch?v=JQx8S_k6-zo,0
https://www.youtube.com/watch?v=xle7Ig1dexE,0
https://www.youtube.com/watch?v=_uVJ89IcYJ4,0
https://www.youtube.com/watch?v=i9zxSd4a62U,0
https://www.youtube.com/watch?v=poWI4n59mwc,0
https://www.youtube.com/watch?v=LY1oAC1nUaw,0
https://www.youtube.com/watch?v=mDRK2adFbFs,0
https://www.youtube.com/watch?v=sWuHeGOweTk,0
https://www.youtube.com/watch?v=r0Zgxf7ToN4,0
https://www.youtube.com/watch?v=w8sB13HRwXc,0
https://www.youtube.com/watch?v=jHFiBvbpoQU,0
https://www.youtube.com/watch?v=UOOqfakz7Ww,0
https://www.youtube.com/watch?v=Bhgx7GwDZTI,0
https://www.youtube.com/watch?v=Vzy89205Knk,0
https://www.youtube.com/watch?v=Yx27tWeu0_o,0
https://www.youtube.com/watch?v=l8hbW-QmDQk,0
https://www.youtube.com/watch?v=b6M7jqz6Jmg,0
https://www.youtube.com/watch?v=fyNJXipL-ME,0
https://www.youtube.com/watch?v=mCH8_SgZiHw,0
https://www.youtube.com/watch?v=bOUSESgORbw,0
https://www.youtube.com/watch?v=OrfMEVu7FsA,1
https://www.youtube.com/watch?v=iM8cMIrI3So,1
https://www.youtube.com/watch?v=j8PDTJNaPc0,1
https://www.youtube.com/watch?v=ZP4x9f8ZsBA,1
https://www.youtube.com/watch?v=w_lCi8U49mY,1
https://www.youtube.com/watch?v=pqDEwPi7vxg,1
https://www.youtube.com/watch?v=G6k7dChBaJ8,1
https://www.youtube.com/watch?v=21mp4Ww0SuE,1
https://www.youtube.com/watch?v=1-iKwZKc7Ok,1
https://www.youtube.com/watch?v=du_zlAe1u1k,1
https://www.youtube.com/watch?v=_-uhOwIoNl4,1
https://www.youtube.com/watch?v=zyWLa15vbDM,1
https://www.youtube.com/watch?v=op7FEhYH_0A,1
https://www.youtube.com/watch?v=oVW6D93V8yk,1
https://www.youtube.com/watch?v=roU5js_SYMw,1
https://www.youtube.com/watch?v=edyh71THv_8,1
https://www.youtube.com/watch?v=Ql0yvnWWcWA,1
https://www.youtube.com/watch?v=-EAS2pWyAZU,1
https://www.youtube.com/watch?v=hxOApe1P9dM,2
https://www.youtube.com/watch?v=c5YdpZjW-dc,2
https://www.youtube.com/watch?v=lTxn2BuqyzU,2
https://www.youtube.com/watch?v=me_zknSlFUc,2
https://www.youtube.com/watch?v=N5YSbaUl9Y4,2
https://www.youtube.com/watch?v=020g-0hhCAU,2
https://www.youtube.com/watch?v=-MZy8FqUw9c,2
https://www.youtube.com/watch?v=TzPJT5t2rTs,2
https://www.youtube.com/watch?v=4VaaHIV0oLY,2
https://www.youtube.com/watch?v=LJy82OLdlwQ,2
https://www.youtube.com/watch?v=XXhsh9nvgyg,2
https://www.youtube.com/watch?v=TvRhfaouBHs,2
https://www.youtube.com/watch?v=ioaY1z2trx4,2
https://www.youtube.com/watch?v=XqZsoesa55w,2
https://www.youtube.com/watch?v=astISOttCQ0,2
https://www.youtube.com/watch?v=2UcZWXvgMZE,2
https://www.youtube.com/watch?v=tbbKjDjMDok,2
https://www.youtube.com/watch?v=EN1SJT76JoY,2
https://www.youtube.com/watch?v=U1BSfuvUDfU,2
https://www.youtube.com/watch?v=frN3nvhIHUk,2
https://www.youtube.com/watch?v=pZw9veQ76fo,2
https://www.youtube.com/watch?v=h4eueDYPTIg,2
https://www.youtube.com/watch?v=T3D7dlXry7s,2
https://www.youtube.com/watch?v=O5lruCPRcts,2
https://www.youtube.com/watch?v=TGNxqahCsdw,2
https://www.youtube.com/watch?v=m-5g0h9CIwY,2
https://www.youtube.com/watch?v=ea4TVg0_8Dk,2
https://www.youtube.com/watch?v=OzKY5YHnOTg,2
https://www.youtube.com/watch?v=SEhRdrz4irk,2
https://www.youtube.com/watch?v=drkOBuiGPCM,2
https://www.youtube.com/watch?v=k1H6sWnrI2Y,2
https://www.youtube.com/watch?v=msSc7Mv0QHY,2
https://www.youtube.com/watch?v=K6DSMZ8b3LE,2
https://www.youtube.com/watch?v=evXG5HuwIn0,2
https://www.youtube.com/watch?v=Yq6qYbwqAk8,2
https://www.youtube.com/watch?v=llppYxsVzlE,2
https://www.youtube.com/watch?v=IyfmUpNDl0w,2
https://www.youtube.com/watch?v=GQFWg0hafIA,2
https://www.youtube.com/watch?v=7SxqpsDI2ho,2
https://www.youtube.com/watch?v=uI05ZB78-vw,2
https://www.youtube.com/watch?v=TjmGTbNLj6Q,2
https://www.youtube.com/watch?v=b1YhkBZxZC4,2
https://www.youtube.com/watch?v=lY1Mso-iFQg,3
https://www.youtube.com/watch?v=G9H2aliqkq8,3
https://www.youtube.com/watch?v=mqz0Z4gpoOc,3
https://www.youtube.com/watch?v=lwAOSGW_IyU,3
https://www.youtube.com/watch?v=e_04ZrNroTo,3
https://www.youtube.com/watch?v=Qb9c-iI2MK0,3
https://www.youtube.com/watch?v=V98hk-1ZaYU,3
https://www.youtube.com/watch?v=jGF5UjX8Ch8,3
https://www.youtube.com/watch?v=9uTBSRUIVLI,3
https://www.youtube.com/watch?v=uxCPkFfNj-4,3
https://www.youtube.com/watch?v=Wlf1T5nrO50,3
https://www.youtube.com/watch?v=pAy22jEdCGM,3
https://www.youtube.com/watch?v=TseT4C38UAg,3
https://www.youtube.com/watch?v=FiXCxfWWwPo,3
https://www.youtube.com/watch?v=dUXk8Nc5qQ8,3
https://www.youtube.com/watch?v=_Ir0Mc6Qilo,3
https://www.youtube.com/watch?v=DsUPVERZFlI,3
https://www.youtube.com/watch?v=pz-XOQohtgg,3
https://www.youtube.com/watch?v=MtN1YnoL46Q,3
https://www.youtube.com/watch?v=l_qyieStjMI,3
https://www.youtube.com/watch?v=ml4hh5Id8HM,3
https://www.youtube.com/watch?v=NwT5oX_mqS0,3
https://www.youtube.com/watch?v=0-rg7EIt1x4,3
https://www.youtube.com/watch?v=5_ShP3fiEhU,3
https://www.youtube.com/watch?v=mbPNkDEN3Ps,3
https://www.youtube.com/watch?v=JrtPRQO9pu4,3
https://www.youtube.com/watch?v=VsgpUHUYuJI,3
https://www.youtube.com/watch?v=-4oLwS_LRuw,3
https://www.youtube.com/watch?v=VAjWiJCQ4S4,3
https://www.youtube.com/watch?v=96fq4YmYjzQ,3
https://www.youtube.com/watch?v=jYAWf8Y91hA,3
https://www.youtube.com/watch?v=wXIx8mPLl3c,3
https://www.youtube.com/watch?v=CpXlvLOyBVI,4
https://www.youtube.com/watch?v=iD_tsK_aqIQ,4
https://www.youtube.com/watch?v=9OhUJyF1bYo,4
https://www.youtube.com/watch?v=MU0HhH4dIHs,4
https://www.youtube.com/watch?v=8ZjpI6fgYSY,4
https://www.youtube.com/watch?v=2Vh9gqDi4Y8,4
https://www.youtube.com/watch?v=iEsYsro8qzE,4
https://www.youtube.com/watch?v=VC1F_gICGMM,4
